Id,Prediction
68105,4838606.122
68106,4112156.67661
68107,5445157.13664
68108,4490563.38354
68109,4751217.56255
68110,4039992.69683
68111,4538949.47498
68112,4689667.13784
68113,4442747.14038
68114,4519763.95581
68115,3874972.60393
68116,3868115.64852
68117,4078541.39881
68118,4182784.43374
68119,4342820.01678
68120,4937527.13353
68121,4673749.17612
68122,4395273.82184
68123,4746784.915
68124,4967547.04663
68125,4295013.31005
68126,4695468.72946
68127,5163901.32192
68128,5136676.06804
68129,4230383.49867
68130,5191716.27564
68131,5099921.51368
68132,4399476.21479
68133,4792102.99846
68134,4568515.2199
68135,4090037.63102
68136,3446877.82716
68137,4125024.59071
68138,4254575.98487
68139,4382181.15709
68140,5219131.43842
68141,5400641.88793
68142,4546858.03856
68143,4209720.00808
68144,5044127.30376
68145,4699089.45581
68146,4617280.39764
68147,4788132.11275
68148,4752628.92983
68149,4612959.37901
68150,4066981.88235
68151,4612986.69827
68152,4497246.57267
68153,3699683.46577
68154,4479729.16755
68155,4476384.90883
68156,4189746.64319
68157,5260908.23151
68158,4434427.82558
68159,4495471.35105
68160,3765953.84512
68161,4067148.36877
68162,3292591.59174
68163,5045734.4078
68164,4547903.97701
68165,5070025.00701
68166,4450134.17165
68167,4598962.55054
68168,4894941.11243
68169,5285335.78918
68170,5105126.40077
68171,4373547.65839
68172,4610190.51518
68173,4817322.19476
68174,5037378.53203
68175,4332904.06342
68176,4133787.52835
68177,5002375.11234
68178,5410315.93887
68179,5364107.86657
68180,3521282.92397
68181,3903660.37526
68182,4238543.34342
68183,4269780.87118
68184,4479592.67155
68185,4856010.0889
68186,3734420.81644
68187,4429907.02196
68188,3972955.97731
68189,4166765.08233
68190,6055426.73432
68191,4396893.36142
68192,4029841.28329
68193,4408515.83365
68194,4317123.1736
68195,4402010.91974
68196,4330200.37987
68197,4368527.38595
68198,4313180.90581
68199,4750508.13691
68200,3970912.57901
68201,4224032.55825
68202,4202038.41504
68203,4539424.89917
68204,4541450.03332
68205,4194294.88034
68206,3740757.48483
68207,4644330.50202
68208,4986268.92692
68209,4504902.14886
68210,5116851.57535
68211,5819414.5234
68212,4854059.97727
68213,5147968.92789
68214,3994226.96311
68215,4331266.11878
68216,4772043.93632
68217,5425284.98062
68218,5270595.08628
68219,4358427.80696
68220,4107824.1588
68221,4850634.47058
68222,4193199.01656
68223,4223063.48614
68224,4398924.30812
68225,5276823.303
68226,4333676.84363
68227,4643351.28903
68228,4654877.49186
68229,5003655.13844
68230,4431262.34096
68231,4614295.09212
68232,5825476.93331
68233,3945922.16288
68234,3901993.62635
68235,5771894.3097
68236,3453196.6433
68237,4996167.45162
68238,5926225.59123
68239,4138442.44632
68240,4690425.68504
68241,6182625.19369
68242,4712225.72074
68243,5126212.14962
68244,5323659.0746
68245,4209114.07665
68246,4371001.13383
68247,4489261.75612
68248,5127705.96506
68249,4377758.4963
68250,4078612.43465
68251,4927508.01868
68252,4600035.05444
68253,4254020.87403
68254,4487752.68378
68255,4811256.18385
68256,4929612.33303
68257,4456637.6742
68258,3794477.60062
68259,5458646.61487
68260,4806170.09653
68261,4889659.29436
68262,4265702.77021
68263,4522277.4956
68264,4096396.04169
68265,4156800.19337
68266,4701817.98401
68267,4348999.66205
68268,4095656.68718
68269,4345424.87263
68270,4512613.68344
68271,5042537.00179
68272,3801762.38198
68273,4555295.25126
68274,5309336.1304
68275,5603379.48663
68276,5377858.88914
68277,4265968.00937
68278,5385628.71709
68279,4087768.40662
68280,4709073.16175
68281,4345495.11861
68282,4903714.75549
68283,4121310.03958
68284,4170920.58612
68285,4626800.67501
68286,3878331.67167
68287,4136266.34606
68288,4893569.81183
68289,4681786.1739
68290,4043493.5294
68291,4088490.81666
68292,5144865.63522
68293,5070602.06754
68294,4255073.16951
68295,4067633.42716
68296,4332288.17677
68297,4439360.09632
68298,4682293.92013
68299,4315117.40549
68300,4619957.18364
68301,4761390.83554
68302,4052387.77604
68303,4619940.46659
68304,4010276.12886
68305,4632292.60945
68306,4549112.52203
68307,5589290.75113
68308,4443768.9607
68309,4169887.30165
68310,5191545.7237
68311,4061398.41761
68312,6557640.41937
68313,4766762.02317
68314,4958822.73108
68315,4828266.28008
68316,4415577.67507
68317,4191984.7134
68318,3814077.07869
68319,4165327.78806
68320,4374008.82708
68321,5235252.48016
68322,4354860.56449
68323,3821943.87726
68324,5324792.60016
68325,4131643.77774
68326,4758833.36004
68327,4570050.06164
68328,4383083.33782
68329,4180671.47974
68330,4474089.62284
68331,4232911.57321
68332,4313877.45018
68333,4611296.38673
68334,4700492.35124
68335,4040447.36626
68336,3982230.51463
68337,5057921.4945
68338,4886142.45371
68339,4367858.0538
68340,5918897.66804
68341,3811718.96992
68342,5077108.18137
68343,5347645.38826
68344,4625621.47553
68345,4651268.95229
68346,4303271.55885
68347,4582468.98322
68348,4868056.66754
68349,4314686.68237
68350,4968151.89192
68351,5138027.22962
68352,4415389.89476
68353,4731191.76592
68354,5746135.90106
68355,4720900.04373
68356,4988460.80602
68357,4700791.22174
68358,3962745.36449
68359,4997656.73862
68360,5541020.03673
68361,3574802.40608
68362,4710457.14647
68363,4619460.36786
68364,4107393.0492
68365,4250635.49127
68366,3970148.8452
68367,4605954.6743
68368,4291753.60217
68369,4347922.02921
68370,4311849.22757
68371,4190016.08857
68372,4823112.38695
68373,4396484.58914
68374,4481315.04299
68375,4742171.01
68376,3901981.04275
68377,3887921.27862
68378,4026945.81691
68379,4251027.76139
68380,4582550.6758
68381,4249126.17892
68382,4301534.11569
68383,5249085.96206
68384,3944636.22058
68385,6253893.94679
68386,4526081.41809
68387,3945356.69809
68388,4235797.63511
68389,4312122.48165
68390,4800243.55023
68391,4364268.55923
68392,4792012.17334
68393,4587574.82979
68394,5052361.87293
68395,3830826.32323
68396,3831976.41375
68397,4382797.41299
68398,5322999.0415
68399,4128911.97768
68400,4357194.59458
68401,4997429.53348
68402,5063004.25572
68403,4517135.62469
68404,5397629.29045
68405,5849056.34681
68406,3957103.61047
68407,4590175.7499
68408,4542545.16019
68409,4305475.39905
68410,4453515.69676
68411,4873282.59577
68412,4528040.44586
68413,5027236.03279
68414,4521838.88291
68415,4871048.47997
68416,4778374.42577
68417,5515685.40243
68418,4927759.46066
68419,5079227.09336
68420,4653526.4034
68421,4300689.79481
68422,5160566.65529
68423,5042537.00179
68424,4850853.85424
68425,3944294.79032
68426,4470439.14314
68427,4291316.50841
68428,4898536.6928
68429,3881956.77269
68430,5212770.69804
68431,4733664.69261
68432,4729092.70559
68433,4209814.50358
68434,4396881.15936
68435,4260577.21513
68436,4643351.28903
68437,5017226.08287
68438,4168153.84049
68439,5237656.69138
68440,3942802.36682
68441,4860140.07298
68442,4677112.74082
68443,4785229.79473
68444,4511163.13458
68445,4254346.67118
68446,4913626.42256
68447,4041843.74463
68448,5362964.90856
68449,5525182.28639
68450,4167261.71775
68451,4047951.56668
68452,4641249.48124
68453,4149116.31803
68454,4888911.15139
68455,4773392.85144
68456,4766380.89167
68457,4313714.13419
68458,4486646.04211
68459,4613295.26085
68460,5109320.53372
68461,4347985.29233
68462,4640765.15632
68463,4091883.07339
68464,3507876.97415
68465,4559600.95036
68466,5225046.88338
68467,4513860.67955
68468,4183590.03163
68469,4721251.12594
68470,4407404.78707
68471,4677852.37874
68472,4140515.11995
68473,4197941.77097
68474,4519419.97522
68475,4085089.42205
68476,4160242.21285
68477,4244330.30118
68478,4435358.11946
68479,3922814.79395
68480,5035302.53697
68481,5265212.114
68482,3753084.47705
68483,4894499.24011
68484,4574141.39169
68485,4165967.75533
68486,5002705.29978
68487,4422286.43502
68488,4200377.68739
68489,4310968.96257
68490,4255264.48147
68491,4549414.31152
68492,4818228.55269
68493,4168424.50064
68494,4176677.957
68495,4357670.74845
68496,4335682.6128
68497,4659517.94913
68498,4698180.14329
68499,4606490.20914
68500,6539996.82732
68501,5324521.3208
68502,4604228.80138
68503,4643407.66108
68504,5614213.38661
68505,4505199.9264
68506,4995624.48166
68507,3713700.90418
68508,4696655.97351
68509,4792458.50558
68510,3754508.1985
68511,6242650.22416
68512,5437473.61537
68513,4753828.12184
68514,4225984.60787
68515,4398831.88302
68516,4929731.98797
68517,3738938.35029
68518,4753007.94456
68519,4999703.70382
68520,4540335.8034
68521,4512682.06392
68522,4033250.0774
68523,5955175.10578
68524,4791590.91401
68525,4745479.20312
68526,5320355.22266
68527,4763525.93642
68528,5063307.3606
68529,3687956.55957
68530,4872633.55333
68531,5136946.35063
68532,4179987.63294
68533,4583256.73201
68534,5416619.26212
68535,4012956.96631
68536,4557307.69044
68537,4737103.79502
68538,4510087.33886
68539,4576908.16635
68540,4795163.99562
68541,4497466.67525
68542,4512148.75262
68543,4903787.28196
68544,4536997.09278
68545,4212167.34416
68546,4016057.38936
68547,4699139.39977
68548,4848205.29767
68549,4367389.52681
68550,5076392.22824
68551,4433382.21177
68552,4478845.92267
68553,3800129.30109
68554,4108583.45408
68555,4026426.22462
68556,4586694.10997
68557,4394087.47306
68558,5043735.701
68559,4626738.18004
68560,4060494.21679
68561,4386889.63785
68562,4023612.07677
68563,4366335.46896
68564,4131608.70775
68565,4650921.94499
68566,4283369.44235
68567,5474169.01093
68568,4443806.42082
68569,4643909.90783
68570,5344702.08889
68571,4679211.43531
68572,4089046.30568
68573,4804382.08192
68574,4442152.65899
68575,4671721.57975
68576,4378107.76272
68577,4511990.11382
68578,5309423.05969
68579,4604745.67415
68580,3895472.93916
68581,4267729.94388
68582,4667781.02951
68583,4832793.6318
68584,5132291.62219
68585,4558536.23679
68586,4647179.56193
68587,4204004.70449
68588,4564477.23436
68589,4949889.0702
68590,4686898.87281
68591,3834896.05211
68592,4461735.41888
68593,4213558.92455
68594,3756221.34283
68595,4161996.11138
68596,4519095.05109
68597,3975177.58848
68598,4235409.91089
68599,5495854.87765
68600,3908927.48761
68601,4251036.31323
68602,4697838.56373
68603,4285251.40062
68604,4911212.30064
68605,4348401.5565
68606,4711326.4795
68607,5224676.14359
68608,4636894.76895
68609,4098218.24493
68610,4125931.36696
68611,3847624.42224
68612,4032577.34608
68613,4385513.18043
68614,4738172.28495
68615,3509500.10878
68616,5419376.48943
68617,4156575.13368
68618,4361555.80078
68619,4047887.09072
68620,3968988.5969
68621,4671651.19008
68622,4346658.45297
68623,4676050.03722
68624,4551672.23163
68625,3310467.4406
68626,4061959.01243
68627,5549338.06529
68628,4360002.03906
68629,4999167.69153
68630,3956490.79868
68631,4595325.18851
68632,5435949.15927
68633,4727029.42679
68634,4689131.15311
68635,6157476.753
68636,4383009.16413
68637,4086029.31756
68638,5209984.19156
68639,4812568.55382
68640,4016730.28779
68641,4226521.60139
68642,4798197.59051
68643,4770910.59591
68644,4852956.7429
68645,4640264.13668
68646,4303286.92892
68647,4227148.11831
68648,4520120.03675
68649,5418998.96593
68650,4486304.9732
68651,3861004.09643
68652,4661382.10198
68653,4290862.35617
68654,5256659.47326
68655,4785778.56521
68656,4676245.04985
68657,4280083.29615
68658,4555954.53581
68659,4365031.08622
68660,4905103.82641
68661,4104901.36691
68662,3998512.6076
68663,5707054.209
68664,4533126.40165
68665,4680158.76206
68666,4509774.19313
68667,4883554.7598
68668,4703368.70233
68669,4550002.76359
68670,4102447.74264
68671,6227906.07711
68672,4157136.97414
68673,3814593.42142
68674,5121892.27363
68675,4579168.52524
68676,5285330.27054
68677,5136828.77012
68678,5404055.71254
68679,4736584.58235
68680,4155481.07834
68681,4091458.7073
68682,5588909.71906
68683,4340303.66422
68684,6772214.61293
68685,4135045.65264
68686,4815255.6935
68687,5275087.61719
68688,4618586.99742
68689,4361441.71226
68690,4280691.73894
68691,3964725.45836
68692,3782052.348
68693,4423096.29711
68694,4324159.045
68695,4348459.14059
68696,4261912.07489
68697,4468737.4427
68698,3453610.62721
68699,4118912.34726
68700,5081577.05412
68701,5032767.78646
68702,3768520.07183
68703,4886811.0353
68704,4500455.51616
68705,4819345.50587
68706,5907505.97197
68707,4028992.09736
68708,5916436.61946
68709,4316083.54027
68710,4040037.31582
68711,4669583.96926
68712,3869466.55708
68713,4478628.35717
68714,4506417.13847
68715,5037418.55064
68716,3991553.74787
68717,3703874.31075
68718,4216309.95773
68719,4912566.07052
68720,4741741.33511
68721,5689233.14578
68722,4619597.0013
68723,4554876.67429
68724,3995096.83781
68725,4991607.27391
68726,4733577.63817
68727,4746331.58269
68728,4627465.2312
68729,4822796.19566
68730,4914471.61588
68731,4077434.14615
68732,3601221.66562
68733,4407775.9173
68734,4452046.66743
68735,5132375.88635
68736,4340336.87566
68737,4666275.76595
68738,4808437.76166
68739,4409372.5469
68740,5033783.62342
68741,4727722.51394
68742,4589971.63756
68743,4535286.86751
68744,4631686.44904
68745,4771517.78174
68746,4179723.721
68747,4585803.2379
68748,4282741.2713
68749,4515996.47842
68750,5221731.46222
68751,4058410.04185
68752,4562293.07507
68753,5417663.89708
68754,4110169.25123
68755,3459064.65743
68756,4306815.81692
68757,4250529.45113
68758,4897270.63167
68759,4976847.69825
68760,3950430.71667
68761,4520793.33995
68762,4626567.9389
68763,4852005.32351
68764,5734268.32675
68765,4196325.57006
68766,5129944.51007
68767,4307215.08494
68768,5239673.98827
68769,4970454.10953
68770,3960787.02905
68771,4799247.55278
68772,4374298.15523
68773,4410144.42376
68774,5152629.39096
68775,5174841.00687
68776,4676950.67809
68777,4709350.52898
68778,5260497.05768
68779,5315683.08974
68780,5654469.31011
68781,4155696.8301
68782,4590215.76431
68783,5376554.8512
68784,4331441.40843
68785,5112042.06522
68786,3981652.7951
68787,4505371.13492
68788,4318389.32045
68789,4714535.7391
68790,3999908.13439
68791,3948729.61073
68792,5218653.72748
68793,4792981.36493
68794,4925204.03383
68795,4854117.32125
68796,4810360.99249
68797,5050093.31879
68798,4437520.50303
68799,5057952.7422
68800,4682124.35886
68801,4190484.07902
68802,4120149.11265
68803,4466513.88731
68804,4047994.21109
68805,4825090.40062
68806,4804390.10401
68807,4366491.99016
68808,4690107.00561
68809,4251813.05149
68810,4761131.99881
68811,4474071.61272
68812,3956242.92274
68813,4703595.46079
68814,4918108.54484
68815,4632430.43491
68816,4570371.56724
68817,5021281.77788
68818,4636339.92769
68819,4088490.81666
68820,4945559.09298
68821,4920678.05896
68822,5227835.79358
68823,4412792.70319
68824,4359585.3346
68825,4602491.73512
68826,5013287.5309
68827,4431835.31079
68828,4111064.00677
68829,4479266.22457
68830,3806494.56191
68831,3982968.00274
68832,3893294.96261
68833,3282464.2254
68834,4582632.27402
68835,4468222.15405
68836,4508493.27047
68837,5000931.00109
68838,4832551.56153
68839,4761112.12784
68840,5103372.24112
68841,5387903.92469
68842,4528728.7694
68843,4542710.54673
68844,4335792.78113
68845,3985064.80789
68846,4462235.85819
68847,4939963.86801
68848,4295825.71964
68849,4498567.68998
68850,7350234.22374
68851,4391937.33888
68852,4657594.63173
68853,5137654.62601
68854,4394389.60976
68855,5011148.38864
68856,4060311.83578
68857,5271269.77471
68858,6180967.67002
68859,4343898.05521
68860,4899956.93395
68861,5821007.85334
68862,4077012.20195
68863,4209809.16973
68864,4411664.66162
68865,4836282.14504
68866,4177467.96833
68867,4131240.2096
68868,4231114.87555
68869,4311059.98897
68870,4881251.9466
68871,5351563.20687
68872,4440794.41607
68873,5012349.72758
68874,4693752.5565
68875,4817787.98248
68876,4631067.32559
68877,4954866.49368
68878,4061901.5276
68879,4466662.70133
68880,4513253.20101
68881,4207259.72435
68882,5686000.90857
68883,5130367.40043
68884,4436016.01048
68885,4634205.07286
68886,4225825.20853
68887,4739200.55691
68888,4549454.83871
68889,4640683.26901
68890,5413341.3441
68891,4730929.51945
68892,4400283.37993
68893,4424891.2356
68894,4786713.45361
68895,5377103.40577
68896,4500309.19121
68897,4773038.83539
68898,5001551.70499
68899,4996469.77919
68900,4586532.2234
68901,4660209.95007
68902,3703238.14461
68903,4262955.39952
68904,4669690.97496
68905,4495526.76932
68906,4555265.09771
68907,4664241.50987
68908,4771353.17404
68909,5134908.86368
68910,4505371.13492
68911,3587347.81927
68912,5412809.41725
68913,4790302.90499
68914,4245663.68036
68915,4560300.86821
68916,4083964.04227
68917,3963495.86363
68918,3949945.65857
68919,3524790.3678
68920,4661961.99294
68921,5037369.87354
68922,5061622.42617
68923,4002401.77942
68924,4796100.56641
68925,3863992.61511
68926,4450898.58523
68927,3666615.40259
68928,3874135.36174
68929,3628552.0371
68930,4080468.47674
68931,4523267.30333
68932,5314159.84475
68933,4926567.71648
68934,4013870.82195
68935,4746583.65367
68936,4463276.26647
68937,5106397.33789
68938,4335119.11347
68939,4209598.73506
68940,4708541.30515
68941,4009453.24433
68942,4801569.8574
68943,5582449.98939
68944,4419114.89967
68945,4658851.64984
68946,4255750.51587
68947,3631108.4529
68948,4559358.52776
68949,4418739.4496
68950,4407792.06731
68951,4061601.15437
68952,5687236.39977
68953,4581689.62525
68954,4696990.33423
68955,3545200.2369
68956,5047659.02701
68957,6663011.71311
68958,4714078.77703
68959,4472070.96978
68960,3912217.76626
68961,4489280.38776
68962,5524286.41109
68963,5111222.73439
68964,4312873.8803
68965,4319180.71461
68966,4370840.92192
68967,4733471.02011
68968,4375311.29105
68969,4426412.99068
68970,3968178.73947
68971,4504934.35343
68972,3982968.00274
68973,3639657.34186
68974,4372346.03609
68975,4492531.75593
68976,4796547.77302
68977,4870560.56881
68978,4493853.43849
68979,4116537.12282
68980,4290782.10058
68981,4730457.29844
68982,4037229.88002
68983,4599511.50032
68984,4175109.20944
68985,4082689.37517
68986,4052719.97154
68987,4227076.6321
68988,4508218.55865
68989,4650793.60513
68990,4113265.71703
68991,4174312.00787
68992,4356582.14159
68993,4384105.15604
68994,4496471.50651
68995,4898933.31877
68996,4547474.73051
68997,4241157.62864
68998,4036949.18186
68999,4123166.42156
69000,4047025.58923
69001,4189039.6938
69002,3927857.33405
69003,3943915.52435
69004,3912846.34182
69005,4658797.48237
69006,4520895.37415
69007,4918846.11295
69008,4486101.30513
69009,5027632.85784
69010,4252734.50235
69011,3469386.65289
69012,4605179.36168
69013,4305569.81853
69014,5178983.072
69015,4471442.42912
69016,4544942.55913
69017,4452858.59521
69018,4508917.80001
69019,4286674.47205
69020,4534156.46298
69021,4548613.2247
69022,3969363.79282
69023,4598772.80166
69024,4449617.65934
69025,4237403.94456
69026,4028068.95403
69027,4604385.08306
69028,4276622.63189
69029,4487677.36094
69030,4154849.50606
69031,4135482.83534
69032,4368804.33323
69033,4554154.83681
69034,3773624.09793
69035,4721063.90818
69036,4139912.79911
69037,4506222.02321
69038,4351682.82643
69039,4965917.16288
69040,4742800.39179
69041,4261308.46937
69042,4418366.79892
69043,4932234.51507
69044,4276737.16391
69045,4552930.91658
69046,4702918.49898
69047,4899182.01093
69048,4256925.19364
69049,4131340.9456
69050,4584263.0989
69051,4475459.68732
69052,5161961.32758
69053,6496849.81762
69054,4391535.10127
69055,4243025.09431
69056,4509278.91932
69057,4915206.8484
69058,4190986.93569
69059,4065434.66635
69060,4507681.77188
69061,3987772.98791
69062,3502752.73029
69063,4162770.22738
69064,4664049.99767
69065,4367157.29544
69066,3675488.00986
69067,4548414.67629
69068,5668824.63879
69069,4784167.4071
69070,4444193.24096
69071,4080550.84592
69072,4378109.61132
69073,4191720.84721
69074,4378544.90863
69075,4761137.18714
69076,4252804.02624
69077,4386585.1994
69078,4490490.41652
69079,4783917.92769
69080,4440503.47357
69081,4400923.08175
69082,4116729.06858
69083,4164485.14382
69084,4335554.65685
69085,4419330.9969
69086,3436612.52348
69087,4473384.91632
69088,4805710.93117
69089,4424204.31693
69090,4548724.30779
69091,3814568.15666
69092,4521276.62347
69093,4477007.04056
69094,4569932.01773
69095,4625491.16518
69096,4363912.49384
69097,4737195.89459
69098,4072534.72306
69099,4149697.50085
69100,4315062.16085
69101,4206827.05361
69102,3990295.22544
69103,5174457.98286
69104,4575309.65485
69105,3859083.6407
69106,4585106.06603
69107,5493428.02481
69108,4086685.53881
69109,4672804.70091
69110,5165697.16507
69111,4790884.79796
69112,4770315.28012
69113,4434735.75758
69114,4088490.81666
69115,4171603.23769
69116,4964046.62586
69117,4093248.19628
69118,3942401.7534
69119,4773675.99823
69120,3661362.27101
69121,3624264.83693
69122,4204227.05097
69123,4917651.20473
69124,4579452.03863
69125,4310281.69842
69126,3906279.37619
69127,4756969.75754
69128,4515424.36831
69129,3673099.66383
69130,4049786.33271
69131,4823305.49159
69132,4305320.91633
69133,6585261.88863
69134,4478171.81383
69135,3723878.87567
69136,4501358.32667
69137,4995354.14063
69138,4313399.8559
69139,5220812.47583
69140,4338837.26168
69141,5030724.67982
69142,4581499.19936
69143,4427642.54494
69144,4758700.45987
69145,4472950.90459
69146,4412207.28159
69147,4867160.18457
69148,4257303.04853
69149,4610056.12413
69150,4048579.42725
69151,4085977.0339
69152,4521337.95586
69153,4722978.84524
69154,4609937.53493
69155,4768814.94021
69156,5543107.89895
69157,4567705.22163
69158,4506180.48436
69159,3719693.70598
69160,4307971.78578
69161,4443980.13489
69162,4628044.50911
69163,4027747.46261
69164,4596979.89494
69165,4605275.54893
69166,4513845.37573
69167,4390236.98873
69168,5295194.87697
69169,3978310.37043
69170,6135072.23049
69171,4637783.09217
69172,4330781.46478
69173,4515485.36443
69174,4764338.6821
69175,4655629.09328
69176,5184593.78742
69177,5387471.91881
69178,5208853.40868
69179,5003466.19764
69180,3506064.71969
69181,4831948.02303
69182,4008353.66015
69183,4789925.59498
69184,4327435.46381
69185,5230672.94936
69186,4977127.78967
69187,5011856.53504
69188,4668717.18506
69189,4467224.29333
69190,4592805.91988
69191,4022400.77649
69192,4187816.30283
69193,3794983.92217
69194,4967543.20026
69195,4056019.11388
69196,4346304.58443
69197,4625153.61735
69198,3999362.18093
69199,4093184.9926
69200,4391916.26836
69201,4494795.24735
69202,4513776.27006
69203,4031755.78027
69204,4210800.65797
69205,4600155.14128
69206,4871125.32906
69207,4008586.54334
69208,4205783.82333
69209,4992669.33704
69210,4603630.62083
69211,4103309.02636
69212,4775676.14536
69213,4455909.31887
69214,4574605.11338
69215,4430255.08263
69216,3864256.07824
69217,4475634.80251
69218,4871113.11672
69219,4113184.31026
69220,4386696.80819
69221,5362680.1628
69222,4045159.72272
69223,3851156.33144
69224,4958779.88713
69225,5175679.09511
69226,4223981.25714
69227,4366643.41579
69228,4297262.44811
69229,4833458.48896
69230,4485015.35574
69231,5680329.13232
69232,4634558.05701
69233,5343186.21032
69234,4655053.48618
69235,4761094.74224
69236,4204493.0089
69237,4702988.58617
69238,4757582.79238
69239,5320313.05143
69240,5582516.01463
69241,4815342.51728
69242,3661769.10524
69243,4690825.26663
69244,4184043.67601
69245,4440973.31194
69246,4024497.22278
69247,4473110.50356
69248,3986922.3491
69249,4613804.83219
69250,3404879.78951
69251,4683485.08472
69252,4499191.10001
69253,4634239.24327
69254,4849709.03191
69255,4017346.46545
69256,4443718.65264
69257,4792836.47039
69258,6006010.11595
69259,4682284.66246
69260,4306654.98124
69261,4894934.88107
69262,4596218.78415
69263,4518960.10011
69264,4717726.50552
69265,4425651.93469
69266,4171679.41
69267,4537339.28951
69268,4571079.32499
69269,4886105.90548
69270,4801297.83724
69271,4158865.52766
69272,4522673.51248
69273,3913670.06467
69274,3702530.27884
69275,4660926.96273
69276,4043331.1225
69277,4341992.89043
69278,3927522.55328
69279,4910376.55119
69280,4295766.92031
69281,4335083.28237
69282,3859534.59635
69283,4829135.87096
69284,5117412.21452
69285,5322659.62587
69286,4638452.46805
69287,4510524.93304
69288,5701006.28466
69289,4204669.31085
69290,4242816.17418
69291,5192167.16903
69292,4219170.73504
69293,4449708.71079
69294,5250315.10106
69295,4438404.98885
69296,4689856.30134
69297,4253186.53147
69298,4751274.14188
69299,4128738.61065
69300,4899466.17568
69301,4218958.62656
69302,4336777.49392
69303,3866429.28812
69304,4722334.26345
69305,4031726.01674
69306,4438763.98221
69307,4384280.01802
69308,4762051.94898
69309,4174641.728
69310,4419411.78904
69311,4903328.56738
69312,4019789.21708
69313,4727536.8323
69314,3720160.20402
69315,4557795.72223
69316,4289671.00186
69317,4229015.10954
69318,4469205.55431
69319,4605629.11251
69320,4583784.53888
69321,4413940.79009
69322,4202914.61119
69323,4019697.82605
69324,3689031.63296
69325,5503725.31664
69326,4408969.86541
69327,4573445.30083
69328,4577808.03372
69329,3810046.25538
69330,5338647.6773
69331,4456312.69173
69332,4399476.21479
69333,4387695.00664
69334,4141891.68051
69335,4746574.02839
69336,4094504.94315
69337,4490155.56272
69338,4954493.06539
69339,4030226.30561
69340,4271679.75515
69341,6204116.38654
69342,3701640.31189
69343,3859748.696
69344,4729630.34781
69345,5268405.31006
69346,4122918.34593
69347,4723121.22835
69348,4523013.1771
69349,4845766.26529
69350,4620716.23923
69351,4928021.81538
69352,4722313.62267
69353,3926495.1556
69354,4175232.29181
69355,5287802.39376
69356,4669600.32985
69357,4386979.92561
69358,4458672.67452
69359,5408613.76568
69360,4537123.92625
69361,4602143.92037
69362,5404964.06264
69363,5123807.42031
69364,4544388.30524
69365,3625626.85838
69366,3526340.81437
69367,3839789.81345
69368,3795898.35389
69369,4473066.81197
69370,4420814.77133
69371,4436900.34706
69372,4806633.96281
69373,4643283.96741
69374,4398401.18806
69375,3651919.8591
69376,4186387.137
69377,4411244.01178
69378,4142958.96658
69379,4857088.76603
69380,4253727.1782
69381,4895521.52922
69382,4773098.62321
69383,4108226.59507
69384,4180855.84254
69385,4826437.48228
69386,4745857.99575
69387,4729464.19569
69388,4291541.43818
69389,4682864.4092
69390,3918024.43353
69391,5208171.86645
69392,3905943.65383
69393,4559841.02393
69394,4428364.99396
69395,4375841.27352
69396,4670147.33023
69397,5027542.26471
69398,4690128.03987
69399,4459138.92966
69400,4631703.08849
69401,4520602.48698
69402,4603178.27712
69403,4405997.83523
69404,4550538.39218
69405,7960062.13422
69406,5285902.95014
69407,5166957.38032
69408,4280890.02754
69409,5017008.19555
69410,4089162.57321
69411,4075963.05338
69412,4512484.22286
69413,4671549.4704
69414,4559674.09273
69415,4423862.55496
69416,4381197.9951
69417,4255254.9875
69418,4281043.95674
69419,3990926.4225
69420,4636165.59893
69421,4486364.46457
69422,4519863.0974
69423,4259592.7183
69424,4928676.85924
69425,4689923.73602
69426,4567463.88477
69427,4254045.07911
69428,5328430.61283
69429,4122919.0773
69430,4506956.50281
69431,4420415.63075
69432,4035205.34588
69433,4808037.91016
69434,4878095.44738
69435,4216494.51534
69436,5280177.2345
69437,5152939.56584
69438,4283439.29213
69439,4424533.58963
69440,4630877.53221
69441,5383970.69615
69442,3897146.18001
69443,4195033.65143
69444,4779324.54905
69445,4338538.33269
69446,4119829.70703
69447,4622598.68434
69448,4375750.37063
69449,3663990.13954
69450,4452345.46932
69451,3881485.20623
69452,4854815.48371
69453,3964975.14667
69454,5598621.14452
69455,4329856.63802
69456,4086653.03247
69457,5395152.40984
69458,5152501.88668
69459,4077272.88519
69460,4246925.12392
69461,4792461.65842
69462,4452079.43463
69463,4720502.67395
69464,4784247.49063
69465,3716111.93923
69466,4798234.37373
69467,4227452.46492
69468,4285647.96504
69469,6488887.02327
69470,4568233.67061
69471,5409375.3475
69472,4087690.83088
69473,4752713.20401
69474,5072385.21267
69475,4461370.15443
69476,4375873.17951
69477,4420541.86812
69478,4418243.60169
69479,5196678.17177
69480,4685996.71969
69481,4685163.25749
69482,3980972.17728
69483,4572069.15048
69484,4231849.50407
69485,4159021.3816
69486,4198487.45261
69487,4475589.0243
69488,4711700.08292
69489,4672536.42843
69490,4407212.56852
69491,4545852.47658
69492,4630966.87755
69493,4122693.52573
69494,4239192.28101
69495,4132451.05143
69496,4099318.60011
69497,4612640.30748
69498,3676359.55968
69499,4020023.50511
69500,5427428.36576
69501,3983947.22809
69502,4234451.65925
69503,4248299.96411
69504,4702928.07939
